Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
52709,1230935,2025-08-28,6,Sale,2132.67,5,9
78952,1230936,2025-08-29,6,Sale,4244.1,5,8
50238,1230937,2025-08-16,6,Sale,1066.36,2,14
57104,1230938,2025-08-11,2,Return,2840.8,4,
78705,1230939,2025-08-11,2,Sale,4131.64,2,5
95023,1230940,2025-08-30,6,Sale,2252.56,4,16
92635,1230941,2025-08-25,2,Sale,8370.11,5,9
86881,1230942,2025-08-03,2,Return,4705.66,5,
77811,1230943,2025-08-31,3,Sale,1063.5,2,9
99937,1230944,2025-08-28,8,Sale,5196.37,3,20
72039,1230945,2025-08-25,3,Sale,1505.68,2,9
31985,1230946,2025-08-20,1,Sale,741.55,3,10
68149,1230947,2025-08-09,2,Sale,2206.7,4,16
77127,1230948,2025-08-11,6,Return,1792.25,4,
83512,1230949,2025-08-27,5,Sale,6403.67,5,9
80811,1230950,2025-08-25,1,Sale,1311.88,3,9
23744,1230951,2025-08-12,4,Sale,1809.6,5,21
51558,1230952,2025-08-31,1,Sale,1437.44,5,5
94909,1230953,2025-08-25,5,Sale,6655.27,3,16
21548,1230954,2025-08-29,2,Sale,4508.22,4,9
95118,1230955,2025-08-19,3,Sale,942.06,1,5
25618,1230956,2025-08-21,7,Sale,8678.64,5,4
81044,1230957,2025-08-26,2,Sale,4091.87,4,18
10054,1230958,2025-08-18,6,Sale,2273.57,4,8
40867,1230959,2025-08-19,2,Sale,3469.83,1,12
88359,1230960,2025-08-11,2,Sale,5856.21,3,9
77363,1230961,2025-08-15,3,Sale,1997.77,5,1
37842,1230962,2025-08-17,1,Sale,569.45,1,11
82864,1230963,2025-08-26,8,Sale,3364.05,4,8
41394,1230964,2025-08-22,2,Sale,2913.48,4,8
86345,1230965,2025-08-21,6,Sale,1413.49,4,19
17503,1230966,2025-08-07,4,Sale,1436.52,4,14
92492,1230967,2025-08-11,5,Return,6064.96,3,
73628,1230968,2025-08-27,10,Sale,816.93,4,7
95286,1230969,2025-08-01,8,Sale,2707.23,5,14
87615,1230970,2025-08-03,5,Sale,9999.99,5,11
57518,1230971,2025-08-08,8,Sale,3031.11,4,12
45231,1230972,2025-08-17,1,Sale,453.42,1,16
47392,1230973,2025-08-22,1,Sale,434.96,4,14
78233,1230974,2025-08-11,10,Return,1313.94,5,
32181,1230975,2025-08-13,5,Sale,4285.59,2,19
31623,1230976,2025-08-01,2,Sale,2436.08,4,10
49227,1230977,2025-08-17,3,Sale,1451.91,1,19
10161,1230978,2025-08-19,1,Return,1087.72,5,
15920,1230979,2025-08-03,1,Return,1465.33,5,
93412,1230980,2025-08-18,1,Sale,616.29,4,7
73207,1230981,2025-08-28,4,Sale,263.85,1,11
70538,1230982,2025-08-08,3,Sale,1042.96,2,4
49000,1230983,2025-08-28,2,Sale,2836.77,2,2
92992,1230984,2025-08-02,1,Sale,457.78,4,8
43072,1230985,2025-08-10,5,Sale,8131.62,4,7
90406,1230986,2025-08-19,1,Sale,1190.13,3,6
70276,1230987,2025-08-17,8,Sale,2401.7,4,8
38200,1230988,2025-08-15,1,Sale,1005.31,4,14
99117,1230989,2025-08-24,6,Sale,2592.51,5,10
76211,1230990,2025-08-25,2,Sale,5142.85,3,9
82748,1230991,2025-08-18,3,Sale,1534.55,2,16
66705,1230992,2025-08-23,8,Sale,1544.43,4,7
38053,1230993,2025-08-17,1,Sale,914.59,5,9
31133,1230994,2025-08-06,2,Sale,3936.1,4,18
25906,1230995,2025-08-12,9,Sale,5842.83,4,29
90571,1230996,2025-08-01,1,Sale,393.7,2,8
64996,1230997,2025-08-05,3,Sale,1627.15,2,9
62925,1230998,2025-08-13,2,Sale,3531.73,4,11
44104,1230999,2025-08-29,8,Sale,4273.65,5,9
38447,1231000,2025-08-31,9,Sale,2176.21,1,12
64872,1231001,2025-08-14,2,Sale,3483.62,5,6
90562,1231002,2025-08-14,3,Return,2059.56,5,
55014,1231003,2025-08-12,8,Sale,3797.4,5,8
94220,1231004,2025-08-27,2,Sale,3769.57,2,12
43451,1231005,2025-08-04,9,Return,4190.52,1,
82837,1231006,2025-08-12,7,Return,8115.41,5,
28052,1231007,2025-08-10,5,Sale,9999.99,5,7
29962,1231008,2025-08-21,1,Sale,3082.98,5,5
62932,1231009,2025-08-14,1,Sale,1007.4,4,14
97715,1231010,2025-08-21,2,Sale,4505.54,2,5
87765,1231011,2025-08-21,4,Sale,1942.45,2,18
20989,1231012,2025-08-26,7,Sale,9423.47,5,20
81898,1231013,2025-08-20,1,Sale,2032.69,5,22
48987,1231014,2025-08-31,8,Sale,4327.79,2,14
74193,1231015,2025-08-11,7,Sale,9999.99,3,10
37218,1231016,2025-08-24,3,Sale,1411.13,5,16
72373,1231017,2025-08-16,10,Sale,849.41,3,9
29593,1231018,2025-08-10,1,Sale,1190.73,5,6
70604,1231019,2025-08-07,2,Sale,6723.43,2,9
15660,1231020,2025-08-01,4,Sale,745.07,3,10
56396,1231021,2025-08-11,1,Sale,808.66,3,14
20424,1231022,2025-08-17,9,Sale,6709.43,1,15
28721,1231023,2025-08-25,2,Sale,5274.84,3,8
65297,1231024,2025-08-02,5,Sale,9999.99,5,23
43425,1231025,2025-08-18,7,Sale,9999.99,5,10
68687,1231026,2025-08-07,2,Sale,6724.77,5,17
58552,1231027,2025-08-14,2,Sale,3694.9,4,10
82669,1231028,2025-08-13,1,Sale,1219.88,5,21
95900,1231029,2025-08-31,7,Sale,7102.85,2,6
31001,1231030,2025-08-05,5,Sale,4544.86,4,3
92647,1231031,2025-08-25,5,Sale,8070.01,5,10
79693,1231032,2025-08-08,2,Sale,4722.96,2,11
12769,1231033,2025-08-22,7,Sale,9368.63,5,6
25827,1231034,2025-08-08,1,Sale,680.15,3,11
22403,1231035,2025-08-06,10,Sale,602.68,4,20
87615,1231036,2025-08-08,3,Sale,1105.75,1,11
96182,1231037,2025-08-09,2,Return,2728.34,4,
64940,1231038,2025-08-18,9,Sale,7221.49,4,13
44679,1231039,2025-08-22,4,Sale,1060.92,3,5
36203,1231040,2025-08-29,3,Sale,2936.64,4,3
74218,1231041,2025-08-27,2,Return,6586.29,5,
14162,1231042,2025-08-09,5,Sale,9999.99,5,11
49810,1231043,2025-08-21,9,Sale,9999.99,5,12
35159,1231044,2025-08-07,1,Sale,732.42,5,16
52822,1231045,2025-08-16,7,Sale,9388.62,5,8
29313,1231046,2025-08-19,4,Sale,460.18,1,10
13210,1231047,2025-08-17,2,Return,5123.22,5,
73739,1231048,2025-08-12,1,Sale,686.13,3,8
39535,1231049,2025-08-06,4,Sale,716.76,2,6
40370,1231050,2025-08-07,1,Sale,984.55,3,14
55390,1231051,2025-08-19,3,Sale,1185.39,3,13
81281,1231052,2025-08-19,9,Sale,1876.72,2,12
57846,1231053,2025-08-22,2,Sale,2898.86,4,14
98699,1231054,2025-08-04,7,Return,9999.99,5,
69777,1231055,2025-08-26,8,Sale,1462.48,4,15
61180,1231056,2025-08-20,10,Sale,1386.07,5,12
74768,1231057,2025-08-01,2,Sale,5919.77,5,13
72022,1231058,2025-08-25,2,Sale,3923.6,3,18
56682,1231059,2025-08-29,8,Sale,1278.39,1,17
38643,1231060,2025-08-25,6,Sale,1509.08,4,6
14874,1231061,2025-08-12,3,Sale,2024.72,5,14
99554,1231062,2025-08-16,5,Sale,9371.01,5,4
60664,1231063,2025-08-01,2,Sale,5949,1,8
63587,1231064,2025-08-18,4,Sale,636.02,1,6
45095,1231065,2025-08-16,9,Sale,4162.46,2,8
21916,1231066,2025-08-04,2,Sale,9229.3,2,8
63481,1231067,2025-08-28,1,Sale,290.14,1,5
75574,1231068,2025-08-19,4,Sale,857,5,8
28365,1231069,2025-08-26,2,Sale,2641.36,2,22
35915,1231070,2025-08-02,5,Sale,4852.05,5,8
69859,1231071,2025-08-16,2,Sale,3536.49,4,9
55430,1231072,2025-08-11,1,Return,691.19,5,
24584,1231073,2025-08-18,5,Sale,2850.46,4,18
34706,1231074,2025-08-21,3,Sale,1187.4,4,5
26071,1231075,2025-08-29,7,Return,6320.83,1,
26240,1231076,2025-08-03,6,Sale,915.25,1,17
94430,1231077,2025-08-11,9,Sale,5006.29,4,11
82510,1231078,2025-08-14,2,Sale,3496.58,4,13
38362,1231079,2025-08-05,4,Sale,1849.13,5,5
72273,1231080,2025-08-30,3,Sale,723.5,4,16
88162,1231081,2025-08-10,3,Sale,908.95,2,23
79099,1231082,2025-08-14,1,Return,1349.02,5,
94120,1231083,2025-08-27,10,Sale,749.56,3,10
48688,1231084,2025-08-08,3,Sale,1866.55,5,18
69299,1231085,2025-08-18,2,Sale,3430.49,5,10
11075,1231086,2025-08-31,10,Return,1055.35,4,
40797,1231087,2025-08-04,6,Sale,2465.02,3,5
57505,1231088,2025-08-24,2,Sale,3643.9,2,6
67215,1231089,2025-08-13,10,Sale,1553.04,4,12
61895,1231090,2025-08-21,3,Sale,663.93,1,8
23312,1231091,2025-08-16,6,Sale,960.57,5,7
94194,1231092,2025-08-13,10,Sale,890.13,2,11
26885,1231093,2025-08-18,3,Sale,2978.61,5,10
49371,1231094,2025-08-05,6,Sale,2830.3,4,25
20218,1231095,2025-08-28,6,Sale,1500.24,1,6
69350,1231096,2025-08-13,1,Sale,4749.69,4,24
64014,1231097,2025-08-08,9,Sale,9999.99,5,11
35124,1231098,2025-08-18,7,Sale,6480.66,1,12
88711,1231099,2025-08-25,4,Sale,1194.89,3,19
60024,1231100,2025-08-26,6,Sale,922.52,1,16
84013,1231101,2025-08-26,9,Sale,5660.42,4,12
17467,1231102,2025-08-02,3,Sale,2820.91,5,10
52538,1231103,2025-08-10,3,Sale,2927.3,5,15
62687,1231104,2025-08-24,1,Sale,1988.45,5,16
20184,1231105,2025-08-16,7,Sale,4511.71,4,13
94638,1231106,2025-08-12,6,Sale,1081.83,2,7
33441,1231107,2025-08-14,4,Sale,1140.84,3,9
14004,1231108,2025-08-29,4,Sale,905.59,4,24
65104,1231109,2025-08-30,4,Sale,1085.43,4,3
25824,1231110,2025-08-17,9,Sale,9999.99,5,11
64025,1231111,2025-08-27,3,Return,1060.13,5,
72974,1231112,2025-08-14,3,Sale,1798.82,3,9
40282,1231113,2025-08-26,9,Sale,4549.99,4,9
86320,1231114,2025-08-23,8,Sale,3498.85,1,21
16717,1231115,2025-08-12,1,Sale,1405.9,2,17
35098,1231116,2025-08-23,7,Sale,2557.02,1,10
21729,1231117,2025-08-04,8,Return,2592.21,1,
53843,1231118,2025-08-05,5,Sale,9999.99,2,6
92960,1231119,2025-08-19,4,Sale,1087.09,3,6
70458,1231120,2025-08-19,2,Sale,9999.99,5,19
35883,1231121,2025-08-17,8,Sale,1165.43,1,16
94207,1231122,2025-08-02,3,Sale,1136.34,4,18
14081,1231123,2025-08-17,3,Sale,3628.71,5,7
36146,1231124,2025-08-09,8,Sale,7565.03,5,5
33215,1231125,2025-08-30,6,Sale,6086.07,5,7
88866,1231126,2025-08-10,8,Sale,3541.44,5,6
32541,1231127,2025-08-28,1,Sale,664.23,1,18
15076,1231128,2025-08-16,2,Sale,7651.98,3,9
84630,1231129,2025-08-01,3,Sale,2107.67,4,7
23871,1231130,2025-08-10,1,Sale,598.36,5,8
44266,1231131,2025-08-24,10,Sale,2362.38,5,7
69210,1231132,2025-08-11,7,Sale,9999.99,5,17
96624,1231133,2025-08-29,1,Sale,964.74,5,5
90285,1231134,2025-08-16,6,Sale,1987.04,4,13
85913,1231135,2025-08-10,8,Sale,3298.91,2,11
16420,1231136,2025-08-23,2,Sale,5982.65,5,13
10431,1231137,2025-08-16,1,Sale,311.65,5,9
69407,1231138,2025-08-04,6,Sale,1498.13,3,14
68437,1231139,2025-08-07,2,Sale,2327.89,4,4
74643,1231140,2025-08-23,2,Sale,6568.81,4,10
97677,1231141,2025-08-28,3,Sale,4449.97,5,7
60814,1231142,2025-08-16,3,Sale,2738.74,3,24
50271,1231143,2025-08-30,6,Return,606.58,4,
29497,1231144,2025-08-26,1,Return,1443.96,5,
75163,1231145,2025-08-30,1,Sale,1103.8,1,8
80634,1231146,2025-08-11,6,Sale,1092.76,5,8
63561,1231147,2025-08-27,10,Sale,700.06,5,4
34915,1231148,2025-08-30,3,Sale,369.35,1,15
79186,1231149,2025-08-16,6,Sale,452.38,2,24
11104,1231150,2025-08-10,6,Sale,2067.73,5,12
42629,1231151,2025-08-07,10,Return,830.39,2,
22287,1231152,2025-08-25,5,Sale,2089.33,5,9
21386,1231153,2025-08-14,6,Sale,2953.28,5,12
42114,1231154,2025-08-01,3,Sale,1971.87,2,15
71038,1231155,2025-08-13,6,Sale,483.97,2,18
11499,1231156,2025-08-24,3,Sale,970.5,3,20
17475,1231157,2025-08-03,9,Sale,4058.93,2,11
67368,1231158,2025-08-29,4,Sale,1827.33,5,10
65927,1231159,2025-08-21,9,Sale,9947.25,5,7
30212,1231160,2025-08-19,10,Sale,1895.38,2,9
71252,1231161,2025-08-26,4,Sale,438.8,1,7
48884,1231162,2025-08-19,7,Sale,3730.31,1,8
83090,1231163,2025-08-20,1,Sale,647.55,4,15
69203,1231164,2025-08-01,7,Sale,7282.77,5,13
65867,1231165,2025-08-10,1,Sale,903.32,1,10
70735,1231166,2025-08-24,1,Sale,604.32,1,8
68221,1231167,2025-08-31,7,Sale,8217.36,1,24
46850,1231168,2025-08-02,10,Sale,616.66,1,7
37035,1231169,2025-08-18,8,Sale,2035.88,3,4
49495,1231170,2025-08-18,4,Return,2053.06,3,
68149,1231171,2025-08-01,6,Sale,656.44,4,16
39051,1231172,2025-08-27,9,Sale,1249.69,2,14
85800,1231173,2025-08-21,3,Sale,958.82,3,16
86220,1231174,2025-08-11,9,Sale,4431.96,4,9
53279,1231175,2025-08-07,1,Sale,1852.26,5,7
64996,1231176,2025-08-07,5,Sale,4573.76,4,9
42428,1231177,2025-08-27,8,Sale,2141.68,2,4
64616,1231178,2025-08-17,9,Sale,7201.18,4,6
51778,1231179,2025-08-22,1,Sale,970.84,2,17
12276,1231180,2025-08-07,1,Sale,807.44,5,13
85182,1231181,2025-08-22,2,Sale,3398.98,2,10
78325,1231182,2025-08-04,9,Sale,5859.98,5,11
39881,1231183,2025-08-19,4,Return,2191.18,5,
90693,1231184,2025-08-30,6,Sale,1880.55,4,13
66192,1231185,2025-08-28,7,Sale,9566.71,1,7
21392,1231186,2025-08-09,2,Sale,2544.78,4,6
25821,1231187,2025-08-27,7,Sale,9999.99,4,11
11751,1231188,2025-08-12,8,Sale,2251.32,4,9
34266,1231189,2025-08-22,3,Sale,2402.01,5,6
26039,1231190,2025-08-13,7,Sale,9999.99,1,10
90913,1231191,2025-08-19,6,Sale,1918.4,4,19
51320,1231192,2025-08-22,8,Sale,3261.3,5,12
88211,1231193,2025-08-15,5,Sale,4218.67,3,7
15564,1231194,2025-08-29,3,Sale,1389.49,1,7
10407,1231195,2025-08-20,7,Sale,8392.47,5,12
43944,1231196,2025-08-23,3,Sale,817.08,1,18
87041,1231197,2025-08-13,4,Return,1302.41,3,
77389,1231198,2025-08-20,1,Sale,589.76,2,15
34113,1231199,2025-08-25,5,Sale,3629.54,2,8
46542,1231200,2025-08-04,10,Sale,775.55,2,8
34628,1231201,2025-08-21,5,Sale,8412.55,4,18
17680,1231202,2025-08-28,6,Sale,5691.74,5,9
40912,1231203,2025-08-10,1,Sale,865.92,2,12
25687,1231204,2025-08-05,7,Sale,6178.09,1,6
31289,1231205,2025-08-30,5,Sale,6684.3,3,9
82279,1231206,2025-08-04,2,Sale,4581.63,5,11
26799,1231207,2025-08-09,10,Sale,705.13,1,6
45117,1231208,2025-08-21,5,Sale,9999.99,5,13
58071,1231209,2025-08-01,1,Sale,896.63,4,12
32762,1231210,2025-08-15,3,Sale,2553.05,4,14
48576,1231211,2025-08-03,5,Sale,3949.73,1,19
53911,1231212,2025-08-22,1,Return,525.56,1,
31967,1231213,2025-08-28,1,Sale,718.38,5,10
38156,1231214,2025-08-21,7,Sale,6619.7,5,6
45131,1231215,2025-08-13,10,Sale,468.26,1,10
10773,1231216,2025-08-20,9,Return,9999.99,5,
15882,1231217,2025-08-24,7,Sale,5517.28,4,13
75750,1231218,2025-08-17,5,Sale,9999.99,4,11
27025,1231219,2025-08-06,2,Return,5113.58,5,
88129,1231220,2025-08-30,5,Sale,5090.88,4,10
84222,1231221,2025-08-16,6,Sale,2160.71,3,27
48606,1231222,2025-08-02,7,Sale,9999.99,4,8
68553,1231223,2025-08-08,2,Sale,2513.55,2,18
13649,1231224,2025-08-07,8,Sale,2211.24,2,14
24038,1231225,2025-08-26,6,Sale,920.42,3,16
27392,1231226,2025-08-23,5,Sale,3626.37,5,10
29557,1231227,2025-08-04,9,Sale,2779,4,17
87650,1231228,2025-08-18,3,Return,1936.05,2,
29238,1231229,2025-08-01,7,Sale,8618.14,2,11
66214,1231230,2025-08-27,4,Sale,1208.35,3,13
41970,1231231,2025-08-25,5,Sale,9999.99,5,10
53559,1231232,2025-08-17,3,Sale,1408.05,4,8
65341,1231233,2025-08-21,6,Sale,1547.22,2,12
45002,1231234,2025-08-01,5,Sale,6132.7,5,8
78915,1231235,2025-08-28,3,Sale,2345.7,2,6
67914,1231236,2025-08-29,2,Sale,5969.59,4,11
30144,1231237,2025-08-10,10,Sale,838.88,2,5
37173,1231238,2025-08-14,4,Sale,1656.16,4,19
57827,1231239,2025-08-13,4,Sale,624.44,4,8
13524,1231240,2025-08-01,3,Sale,2389.38,2,11
88223,1231241,2025-08-21,10,Return,1523.47,1,
87995,1231242,2025-08-06,6,Return,1633.8,4,
14091,1231243,2025-08-22,9,Sale,2486.49,5,7
19234,1231244,2025-08-07,3,Sale,1373.57,1,13
75976,1231245,2025-08-14,1,Sale,1396.3,1,5
98387,1231246,2025-08-26,4,Sale,2501,2,16
58502,1231247,2025-08-25,1,Sale,996.73,3,9
71802,1231248,2025-08-08,2,Sale,6371.04,5,20
79667,1231249,2025-08-25,2,Sale,4011.59,3,15
58361,1231250,2025-08-23,3,Sale,894.98,1,7
66077,1231251,2025-08-08,10,Sale,582.9,3,19
82879,1231252,2025-08-02,5,Sale,2509.06,2,13
33693,1231253,2025-08-02,5,Return,4866.92,5,
73297,1231254,2025-08-20,2,Sale,2254.91,4,10
71904,1231255,2025-08-24,3,Sale,3647.81,3,10
84352,1231256,2025-08-30,5,Sale,9123.42,5,6
18975,1231257,2025-08-30,6,Sale,2235.84,4,9
88690,1231258,2025-08-30,5,Sale,2487.23,4,7
46695,1231259,2025-08-24,2,Sale,3084.92,4,10
31731,1231260,2025-08-15,3,Sale,1126.84,1,16
14669,1231261,2025-08-05,10,Return,696.89,4,
58184,1231262,2025-08-11,2,Sale,3820.52,4,12
28056,1231263,2025-08-31,10,Sale,1098.25,4,15
31262,1231264,2025-08-05,3,Sale,2604.91,3,12
13538,1231265,2025-08-11,1,Sale,458.08,1,10
56420,1231266,2025-08-04,3,Sale,1908.3,2,4
88013,1231267,2025-08-13,7,Sale,3829.93,1,15
49421,1231268,2025-08-16,3,Sale,1379.2,3,12
22520,1231269,2025-08-16,2,Sale,7968.03,5,10
95388,1231270,2025-08-27,5,Sale,3654.61,3,12
36262,1231271,2025-08-02,10,Sale,1362.86,4,13
82672,1231272,2025-08-02,8,Sale,3070.66,5,19
12542,1231273,2025-08-08,8,Sale,2500.68,5,8
62918,1231274,2025-08-27,1,Return,908.74,5,
35446,1231275,2025-08-13,4,Sale,969.96,5,6
12527,1231276,2025-08-25,6,Sale,3551,1,9
97356,1231277,2025-08-03,7,Sale,9999.99,4,13
27372,1231278,2025-08-16,8,Sale,3040.43,3,15
40959,1231279,2025-08-05,1,Sale,1373.49,4,13
54860,1231280,2025-08-12,6,Sale,3134.64,3,8
87621,1231281,2025-08-14,3,Sale,873.92,1,11
83220,1231282,2025-08-23,7,Sale,5932.21,1,6
59096,1231283,2025-08-19,1,Sale,264.74,4,4
47627,1231284,2025-08-09,8,Sale,1793.81,4,7
22792,1231285,2025-08-20,5,Sale,7992.87,5,12
54834,1231286,2025-08-07,9,Sale,7638.01,1,8
24278,1231287,2025-08-10,8,Sale,2997.88,5,4
80752,1231288,2025-08-20,1,Sale,1646.88,5,12
27758,1231289,2025-08-06,2,Sale,9999.99,4,14
89687,1231290,2025-08-03,1,Sale,1027.32,5,8
98666,1231291,2025-08-02,2,Sale,4417.86,4,4
44212,1231292,2025-08-20,5,Sale,9960.04,5,12
50402,1231293,2025-08-12,1,Return,1921.47,5,
55012,1231294,2025-08-23,4,Sale,1069.34,3,10
66432,1231295,2025-08-15,2,Sale,2700.95,2,13
25143,1231296,2025-08-03,4,Sale,1155.06,3,10
57723,1231297,2025-08-03,7,Sale,9999.99,4,8
40275,1231298,2025-08-08,9,Sale,7118.96,5,9
83053,1231299,2025-08-29,5,Sale,3720.81,4,12
56208,1231300,2025-08-24,3,Sale,1850.1,5,16
99865,1231301,2025-08-03,6,Sale,721.1,4,19
42041,1231302,2025-08-28,4,Sale,1022.68,2,10
13377,1231303,2025-08-15,3,Sale,842.95,1,12
31931,1231304,2025-08-24,4,Sale,2291.78,5,13
93569,1231305,2025-08-09,1,Sale,1358.47,5,17
46812,1231306,2025-08-03,4,Sale,1257.55,1,11
55505,1231307,2025-08-06,6,Sale,2188.44,5,14
27586,1231308,2025-08-03,2,Sale,4057.09,2,6
68821,1231309,2025-08-05,10,Sale,1042.3,2,11
59512,1231310,2025-08-09,2,Sale,3384.89,2,15
28528,1231311,2025-08-03,8,Sale,2260.74,3,8
38513,1231312,2025-08-25,6,Sale,696.21,4,20
94991,1231313,2025-08-08,2,Sale,4983.02,5,8
54664,1231314,2025-08-01,4,Sale,1294.93,5,2
35054,1231315,2025-08-29,3,Sale,1728.9,3,16
86405,1231316,2025-08-27,2,Sale,7470.4,1,5
20065,1231317,2025-08-08,1,Sale,843.44,4,8
34387,1231318,2025-08-21,1,Sale,893.73,4,5
11710,1231319,2025-08-10,4,Sale,1744.08,3,4
92640,1231320,2025-08-18,7,Sale,8745.78,4,15
75483,1231321,2025-08-06,4,Sale,1932.11,5,6
82140,1231322,2025-08-14,3,Sale,2643.36,3,17
69973,1231323,2025-08-09,1,Sale,772.16,1,10
85035,1231324,2025-08-25,5,Sale,2785.39,2,24
96378,1231325,2025-08-22,3,Sale,1172.08,4,10
68932,1231326,2025-08-23,9,Sale,2455.19,1,18
21558,1231327,2025-08-08,2,Sale,2600.19,4,8
58935,1231328,2025-08-11,3,Return,1889.81,4,
78357,1231329,2025-08-11,8,Sale,2887.71,5,22
20917,1231330,2025-08-13,1,Sale,478.27,2,6
40414,1231331,2025-08-14,5,Sale,9999.99,4,5
55881,1231332,2025-08-04,2,Sale,7366.72,4,9
74959,1231333,2025-08-02,1,Sale,2977.91,5,8
82905,1231334,2025-08-06,7,Sale,4779.9,2,23
88259,1231335,2025-08-17,1,Sale,959.41,3,6
49900,1231336,2025-08-11,9,Sale,4250.97,4,10
61582,1231337,2025-08-09,1,Sale,1898.39,3,8
26701,1231338,2025-08-13,1,Sale,1242.14,3,12
80838,1231339,2025-08-27,3,Sale,1769.09,1,15
38779,1231340,2025-08-09,10,Sale,1718.47,5,6
52663,1231341,2025-08-02,5,Sale,9690.04,3,6
28828,1231342,2025-08-22,4,Sale,1138.19,3,10
22142,1231343,2025-08-29,9,Sale,9999.99,5,11
66960,1231344,2025-08-26,6,Sale,1011.73,1,10
77809,1231345,2025-08-10,7,Sale,4666.2,2,12
44564,1231346,2025-08-07,10,Sale,1105.42,3,16
30241,1231347,2025-08-02,1,Return,1122.87,5,
34254,1231348,2025-08-31,9,Sale,3370.43,2,4
37968,1231349,2025-08-05,3,Sale,1486.76,4,17
55393,1231350,2025-08-29,6,Sale,735.37,1,6
34506,1231351,2025-08-18,3,Sale,2075.79,2,3
81898,1231352,2025-08-04,3,Sale,3013.83,5,22
73377,1231353,2025-08-27,5,Sale,3361.04,1,12
14523,1231354,2025-08-23,5,Sale,4224.17,4,4
60221,1231355,2025-08-27,2,Sale,5736.08,1,9
67313,1231356,2025-08-26,2,Sale,1614.73,4,13
99208,1231357,2025-08-28,6,Return,1163.11,4,
87780,1231358,2025-08-07,10,Sale,854.77,5,27
35878,1231359,2025-08-17,1,Sale,692.29,4,7
65776,1231360,2025-08-29,2,Sale,9999.99,4,8
91213,1231361,2025-08-18,1,Sale,774.88,5,7
69695,1231362,2025-08-02,2,Sale,4074.28,4,16
16837,1231363,2025-08-15,10,Sale,1527.14,4,21
85661,1231364,2025-08-05,5,Return,5312.71,4,
45296,1231365,2025-08-05,3,Return,3261.51,5,
81159,1231366,2025-08-13,2,Return,4243.42,5,
98753,1231367,2025-08-20,5,Sale,4672.84,2,15
21876,1231368,2025-08-21,8,Sale,2649.7,4,7
47576,1231369,2025-08-08,3,Sale,2060.67,4,15
85806,1231370,2025-08-23,1,Sale,479.34,5,14
20809,1231371,2025-08-24,5,Sale,3330.01,2,7
88907,1231372,2025-08-24,6,Sale,1173.39,4,16
73216,1231373,2025-08-05,4,Sale,2429.88,3,9
56636,1231374,2025-08-27,10,Sale,1219.06,5,8
43908,1231375,2025-08-12,5,Sale,8349.17,2,14
23094,1231376,2025-08-13,2,Sale,3103.04,2,12
13457,1231377,2025-08-13,5,Sale,9799.39,2,14
84861,1231378,2025-08-10,4,Sale,1463.54,3,7
31040,1231379,2025-08-01,8,Sale,4485.41,5,9
72441,1231380,2025-08-27,2,Sale,2858.8,1,10
75069,1231381,2025-08-03,8,Return,1734.91,1,
14997,1231382,2025-08-10,6,Sale,3345.76,5,13
48847,1231383,2025-08-07,1,Return,901.48,2,
52603,1231384,2025-08-17,3,Sale,1267.07,5,14
21900,1231385,2025-08-23,1,Sale,742.9,4,8
46031,1231386,2025-08-15,10,Sale,921.56,2,9
65252,1231387,2025-08-03,3,Sale,890.83,1,15
84473,1231388,2025-08-12,2,Sale,5930.81,2,8
64276,1231389,2025-08-12,2,Return,3254.68,5,
24762,1231390,2025-08-14,2,Return,5154.92,5,
36450,1231391,2025-08-13,5,Sale,6148.56,3,5
57454,1231392,2025-08-17,7,Sale,7493.05,2,11
44829,1231393,2025-08-02,2,Return,2760.02,1,
93091,1231394,2025-08-21,3,Sale,2457.74,5,21
86410,1231395,2025-08-07,2,Sale,3414.12,1,8
79357,1231396,2025-08-19,4,Sale,967.91,1,6
86347,1231397,2025-08-25,1,Sale,459.8,1,10
64614,1231398,2025-08-15,9,Sale,2181.85,4,8
80483,1231399,2025-08-27,3,Sale,935.95,1,8
94395,1231400,2025-08-21,8,Sale,4423.99,3,13
41647,1231401,2025-08-28,5,Sale,9931.44,5,5
37701,1231402,2025-08-22,7,Sale,9970.39,5,9
30374,1231403,2025-08-14,2,Sale,5680.99,1,14
10592,1231404,2025-08-30,6,Sale,1528.47,5,12
35233,1231405,2025-08-10,3,Sale,2129.17,5,12
15329,1231406,2025-08-31,4,Sale,1468.01,1,9
74906,1231407,2025-08-22,10,Sale,2007.55,5,9
65946,1231408,2025-08-24,5,Sale,6856.68,1,18
24409,1231409,2025-08-12,4,Sale,706.36,4,23
97274,1231410,2025-08-12,9,Sale,3298.39,4,9
18409,1231411,2025-08-12,6,Sale,3095.43,4,9
87656,1231412,2025-08-11,1,Sale,2047.61,5,18
11264,1231413,2025-08-25,1,Sale,611.65,5,13
84949,1231414,2025-08-25,1,Sale,1087.62,4,19
74695,1231415,2025-08-22,1,Sale,825.57,5,11
26747,1231416,2025-08-25,10,Sale,737.15,4,23
31463,1231417,2025-08-09,1,Sale,1453.74,5,14
67783,1231418,2025-08-25,10,Sale,1157.83,1,9
60051,1231419,2025-08-15,6,Return,565.3,2,
14771,1231420,2025-08-26,1,Sale,254.93,1,8
70983,1231421,2025-08-05,3,Sale,2518.15,4,22
